Protein	Annotation	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Succinate_1 Spectral Count	Succinate_2 Spectral Count	Succinate_3 Spectral Count	PELW_1 Spectral Count	PELW_2 Spectral Count	PELW_3 Spectral Count	Succinate_1 Unique Spectral Count	Succinate_2 Unique Spectral Count	Succinate_3 Unique Spectral Count	PELW_1 Unique Spectral Count	PELW_2 Unique Spectral Count	PELW_3 Unique Spectral Count	Succinate_1 Total Spectral Count	Succinate_2 Total Spectral Count	Succinate_3 Total Spectral Count	PELW_1 Total Spectral Count	PELW_2 Total Spectral Count	PELW_3 Total Spectral Count	Succinate_1 Intensity	Succinate_2 Intensity	Succinate_3 Intensity	PELW_1 Intensity	PELW_2 Intensity	PELW_3 Intensity	Succinate_1 MaxLFQ Intensity	Succinate_2 MaxLFQ Intensity	Succinate_3 MaxLFQ Intensity	PELW_1 MaxLFQ Intensity	PELW_2 MaxLFQ Intensity	PELW_3 MaxLFQ Intensity	Indistinguishable Proteins
RhASF-10_1_415	RhASF-10_1_415 rank: C; tRNA-dihydrouridine synthase B [EC:1.-.-.-] (db=kegg)	RhASF-10_1_415 rank: C; tRNA-dihydrouridine synthase B [EC:1.-.-.-] (db=kegg)		373			RhASF-10_1_415 rank: C; tRNA-dihydrouridine synthase B [EC:1.-.-.-] (db=kegg)	1.0	0.999	17	260	260	260	48	63	64	28	27	30	48	63	64	28	27	30	48	63	64	28	27	30	1384198.6	1411856.0	1440742.6	517822.2	416758.53	497674.56	184153.05	187275.53	189935.72	73022.8	74197.53	70270.71	
RhASF-10_1_4152	RhASF-10_1_4152 rank: C; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE (db=kegg)	RhASF-10_1_4152 rank: C; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE (db=kegg)		364			RhASF-10_1_4152 rank: C; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE (db=kegg)	0.9952	0.999	3	3	3	5	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	2	0.0	0.0	0.0	0.0	5269.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_4153	RhASF-10_1_4153 rank: C; phenylacetate-CoA ligase [EC:6.2.1.30] (db=kegg)	RhASF-10_1_4153 rank: C; phenylacetate-CoA ligase [EC:6.2.1.30] (db=kegg)		435			RhASF-10_1_4153 rank: C; phenylacetate-CoA ligase [EC:6.2.1.30] (db=kegg)	1.0	0.999	9	35	25	35	1	1	1	10	13	9	0	1	0	7	11	6	1	1	1	10	13	9	32004.504	29595.188	32608.945	190988.25	147417.84	181592.6	11081.936	12755.762	13804.189	37671.492	28915.398	34549.48	
RhASF-10_1_416	RhASF-10_1_416 rank: C; acyl-[acyl-carrier protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26] (db=kegg)	RhASF-10_1_416 rank: C; acyl-[acyl-carrier protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26] (db=kegg)		318			RhASF-10_1_416 rank: C; acyl-[acyl-carrier protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26] (db=kegg)	1.0	0.999	16	354	34	354	80	71	75	44	42	42	9	8	5	4	3	5	80	71	75	44	42	42	4059138.8	4074669.2	4199041.5	2184527.8	1063113.5	2042913.2	687761.0	700343.8	689295.2	339432.97	187962.73	324624.53	
RhASF-10_1_4160	RhASF-10_1_4160 rank: C; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] (db=kegg)	RhASF-10_1_4160 rank: C; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] (db=kegg)		494			RhASF-10_1_4160 rank: C; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3] (db=kegg)	1.0	0.999	9	10	10	37	0	0	0	0	6	4	0	0	0	0	6	4	1	2	2	10	13	9	3194.844	5483.922	6251.9053	25375.805	81659.59	56640.93	0.0	0.0	3382.747	13600.738	22292.248	16177.933	
RhASF-10_1_4161	RhASF-10_1_4161 rank: C; nitrilase [EC:3.5.5.1] (db=kegg)	RhASF-10_1_4161 rank: C; nitrilase [EC:3.5.5.1] (db=kegg)		352			RhASF-10_1_4161 rank: C; nitrilase [EC:3.5.5.1] (db=kegg)	1.0	0.999	6	45	45	45	0	0	0	9	19	17	0	0	0	9	19	17	0	0	0	9	19	17	0.0	0.0	0.0	144518.5	155977.03	161843.75	0.0	0.0	0.0	33522.496	37061.453	39543.8	
RhASF-10_1_4162	RhASF-10_1_4162 rank: C; aliphatic aldoxime dehydratase [EC:4.8.1.2] (db=kegg)	RhASF-10_1_4162 rank: C; aliphatic aldoxime dehydratase [EC:4.8.1.2] (db=kegg)		333			RhASF-10_1_4162 rank: C; aliphatic aldoxime dehydratase [EC:4.8.1.2] (db=kegg)	0.9998	0.999	3	4	4	4	0	0	1	0	3	0	0	0	1	0	3	0	0	0	1	0	3	0	0.0	0.0	160449.33	19405.441	30699.701	24676.402	0.0	0.0	0.0	10252.001	16211.864	13039.626	
RhASF-10_1_4163	RhASF-10_1_4163 rank: C; AraC family transcriptional regulator, positive regulator of tynA and feaB (db=kegg)	RhASF-10_1_4163 rank: C; AraC family transcriptional regulator, positive regulator of tynA and feaB (db=kegg)		316			RhASF-10_1_4163 rank: C; AraC family transcriptional regulator, positive regulator of tynA and feaB (db=kegg)	0.9854	0.9989	1	5	5	5	0	0	0	2	0	3	0	0	0	2	0	3	0	0	0	2	0	3	0.0	0.0	0.0	13250.979	9364.731	13388.141	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_4164	RhASF-10_1_4164 rank: C; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase / mycolyltransferase Ag85 [EC:2.3.1.20 2.3.1.122 2.3.1.-] (db=kegg)	RhASF-10_1_4164 rank: C; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase / mycolyltransferase Ag85 [EC:2.3.1.20 2.3.1.122 2.3.1.-] (db=kegg)		325			RhASF-10_1_4164 rank: C; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase / mycolyltransferase Ag85 [EC:2.3.1.20 2.3.1.122 2.3.1.-] (db=kegg)	1.0	0.999	12	167	167	167	27	18	21	31	36	34	27	18	21	31	36	34	27	18	21	31	36	34	373712.88	344683.72	395420.03	582142.6	623835.6	804353.4	66908.805	59303.37	69371.98	102812.484	94713.26	136265.19	
RhASF-10_1_4166	RhASF-10_1_4166 rank: D; Family of unknown function (DUF5313) [PF17240.7] (db=pfam)	RhASF-10_1_4166 rank: D; Family of unknown function (DUF5313) [PF17240.7] (db=pfam)		128			RhASF-10_1_4166 rank: D; Family of unknown function (DUF5313) [PF17240.7] (db=pfam)	1.0	0.999	3	15	15	15	3	2	0	2	5	3	3	2	0	2	5	3	3	2	0	2	5	3	14323.829	14552.179	27746.48	54300.574	64421.89	49607.266	0.0	0.0	13264.824	26609.512	29948.691	26153.402	
RhASF-10_1_4167	RhASF-10_1_4167 rank: D; Response regulator receiver domain [PF00072.29]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; His Kinase A (phospho-acceptor) domain [PF00512.30]; ANTAR domain [PF03861.19] (db=pfam)	RhASF-10_1_4167 rank: D; Response regulator receiver domain [PF00072.29]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; His Kinase A (phospho-acceptor) domain [PF00512.30]; ANTAR domain [PF03861.19] (db=pfam)		793			RhASF-10_1_4167 rank: D; Response regulator receiver domain [PF00072.29]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; His Kinase A (phospho-acceptor) domain [PF00512.30]; ANTAR domain [PF03861.19] (db=pfam)	1.0	0.999	27	242	242	242	46	52	47	36	25	36	46	52	47	36	25	36	46	52	47	36	25	36	662029.25	577329.94	621739.5	510905.28	403051.5	505923.12	55419.87	57870.03	57088.625	45877.64	48144.277	44807.504	
RhASF-10_1_4168	RhASF-10_1_4168 rank: C; isoamylase [EC:3.2.1.68] (db=kegg)	RhASF-10_1_4168 rank: C; isoamylase [EC:3.2.1.68] (db=kegg)		680			RhASF-10_1_4168 rank: C; isoamylase [EC:3.2.1.68] (db=kegg)	1.0	0.999	23	227	227	244	31	35	37	43	35	46	31	35	37	43	35	46	33	38	40	46	39	48	549559.2	595612.94	578482.8	780092.5	659504.8	822439.25	57089.9	59462.258	59270.453	78408.97	81153.72	85404.16	
RhASF-10_1_4169	RhASF-10_1_4169 rank: C; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3] (db=kegg)	RhASF-10_1_4169 rank: C; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3] (db=kegg)		568			RhASF-10_1_4169 rank: C; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3] (db=kegg)	1.0	0.999	26	536	516	536	77	73	71	89	135	91	74	70	68	85	131	88	77	73	71	89	135	91	2582308.0	2468641.2	2412318.2	5760289.5	7532138.0	5948139.0	279577.66	272283.2	266949.28	616136.56	858275.4	636031.2	
RhASF-10_1_417	RhASF-10_1_417 rank: D; Secretory lipase [PF03583.19] (db=pfam)	RhASF-10_1_417 rank: D; Secretory lipase [PF03583.19] (db=pfam)		417			RhASF-10_1_417 rank: D; Secretory lipase [PF03583.19] (db=pfam)	1.0	0.999	7	29	29	29	0	0	0	10	8	11	0	0	0	10	8	11	0	0	0	10	8	11	2987.6484	0.0	0.0	190067.92	120373.266	199404.17	0.0	0.0	0.0	45221.137	43347.316	47142.652	
RhASF-10_1_4170	RhASF-10_1_4170 rank: C; glycerol kinase [EC:2.7.1.30] (db=kegg)	RhASF-10_1_4170 rank: C; glycerol kinase [EC:2.7.1.30] (db=kegg)		505			RhASF-10_1_4170 rank: C; glycerol kinase [EC:2.7.1.30] (db=kegg)	1.0	0.999	27	661	661	661	52	53	58	151	200	147	52	53	58	151	200	147	52	53	58	151	200	147	1533467.1	1458126.5	1589260.1	1.0499187E7	9506752.0	1.1016815E7	187124.83	179283.14	187294.61	1265205.6	1220351.8	1280649.1	
RhASF-10_1_4171	RhASF-10_1_4171 rank: C; glycerol uptake facilitator (db=kegg)	RhASF-10_1_4171 rank: C; glycerol uptake facilitator (db=kegg)		284			RhASF-10_1_4171 rank: C; glycerol uptake facilitator (db=kegg)	1.0	0.999	4	37	37	37	0	0	0	12	15	10	0	0	0	12	15	10	0	0	0	12	15	10	0.0	0.0	0.0	231665.39	304235.38	284953.5	0.0	0.0	0.0	133219.44	270027.66	168691.2	
RhASF-10_1_4172	RhASF-10_1_4172 rank: C; deoxyribonucleoside regulator (db=kegg)	RhASF-10_1_4172 rank: C; deoxyribonucleoside regulator (db=kegg)		328			RhASF-10_1_4172 rank: C; deoxyribonucleoside regulator (db=kegg)	0.9869	0.999	1	5	5	5	1	1	1	0	2	0	1	1	1	0	2	0	1	1	1	0	2	0	14074.82	12928.387	13865.986	10955.365	13991.717	12048.014	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_4175	RhASF-10_1_4175 rank: C; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein (db=kegg)	RhASF-10_1_4175 rank: C; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein (db=kegg)		443			RhASF-10_1_4175 rank: C; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein (db=kegg)	1.0	0.999	10	29	29	55	0	0	0	8	11	10	0	0	0	8	11	10	2	4	5	13	17	14	2283.6624	0.0	0.0	178386.78	171938.7	214580.38	0.0	0.0	0.0	47200.33	47442.582	56287.32	
RhASF-10_1_4176	RhASF-10_1_4176 rank: C; anti-sigma B factor antagonist (db=kegg)	RhASF-10_1_4176 rank: C; anti-sigma B factor antagonist (db=kegg)		119			RhASF-10_1_4176 rank: C; anti-sigma B factor antagonist (db=kegg)	1.0	0.999	3	63	63	63	12	13	16	5	8	9	12	13	16	5	8	9	12	13	16	5	8	9	394986.88	286592.72	321807.22	233673.19	312460.22	240643.52	157497.39	122342.93	137743.39	176938.98	176692.36	155610.08	
RhASF-10_1_4177	RhASF-10_1_4177 rank: C; phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)	RhASF-10_1_4177 rank: C; phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)		381			RhASF-10_1_4177 rank: C; phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)	1.0	0.999	12	91	91	91	19	15	16	15	14	12	19	15	16	15	14	12	19	15	16	15	14	12	236416.62	248957.84	228931.81	259378.02	205681.22	267821.34	49424.207	49685.367	50760.637	58291.23	69644.46	60487.344	
RhASF-10_1_4178	RhASF-10_1_4178 rank: C; sigma-B regulation protein RsbQ (db=kegg)	RhASF-10_1_4178 rank: C; sigma-B regulation protein RsbQ (db=kegg)		268			RhASF-10_1_4178 rank: C; sigma-B regulation protein RsbQ (db=kegg)	1.0	0.999	5	61	61	61	9	8	12	12	9	11	9	8	12	12	9	11	9	8	12	12	9	11	319195.3	349770.0	332296.2	427300.84	344195.47	410663.34	133784.45	141637.62	139716.72	181193.16	121516.85	170062.16	
RhASF-10_1_4179	RhASF-10_1_4179 rank: D; NmrA-like family [PF05368.18]; NAD dependent epimerase/dehydratase family [PF01370.26]; NAD(P)H-binding [PF13460.11]; RmlD substrate binding domain [PF04321.22]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.24]; GDP-mannose 4,6 dehydratase [PF16363.10] (db=pfam)	RhASF-10_1_4179 rank: D; NmrA-like family [PF05368.18]; NAD dependent epimerase/dehydratase family [PF01370.26]; NAD(P)H-binding [PF13460.11]; RmlD substrate binding domain [PF04321.22]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.24]; GDP-mannose 4,6 dehydratase [PF16363.10] (db=pfam)		350			RhASF-10_1_4179 rank: D; NmrA-like family [PF05368.18]; NAD dependent epimerase/dehydratase family [PF01370.26]; NAD(P)H-binding [PF13460.11]; RmlD substrate binding domain [PF04321.22]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.24]; GDP-mannose 4,6 dehydratase [PF16363.10] (db=pfam)	1.0	0.999	4	7	7	7	0	0	0	1	4	2	0	0	0	1	4	2	0	0	0	1	4	2	350127.25	103866.49	78237.41	104674.234	185315.31	94911.86	299903.34	93086.58	48043.863	81373.586	115727.83	78961.8	
RhASF-10_1_418	RhASF-10_1_418 rank: D; Tetracyclin repressor-like, C-terminal domain [PF21935.1]; Bacterial regulatory proteins, tetR family [PF00440.28] (db=pfam)	RhASF-10_1_418 rank: D; Tetracyclin repressor-like, C-terminal domain [PF21935.1]; Bacterial regulatory proteins, tetR family [PF00440.28] (db=pfam)		222			RhASF-10_1_418 rank: D; Tetracyclin repressor-like, C-terminal domain [PF21935.1]; Bacterial regulatory proteins, tetR family [PF00440.28] (db=pfam)	1.0	0.999	12	229	229	229	38	40	33	39	35	44	38	40	33	39	35	44	38	40	33	39	35	44	985645.9	1118116.8	973206.06	855542.06	890278.4	871748.5	171649.92	192513.22	173575.39	150255.75	131499.5	143379.84	
RhASF-10_1_4180	RhASF-10_1_4180 rank: C; amidase [EC:3.5.1.4] (db=kegg)	RhASF-10_1_4180 rank: C; amidase [EC:3.5.1.4] (db=kegg)		500			RhASF-10_1_4180 rank: C; amidase [EC:3.5.1.4] (db=kegg)	1.0	0.999	23	313	313	313	30	31	31	73	82	66	30	31	31	73	82	66	30	31	31	73	82	66	527626.44	643608.0	540455.7	2074684.4	1637047.2	2010332.2	57257.7	62281.234	62266.023	193300.7	171153.05	194261.69	
RhASF-10_1_4181	RhASF-10_1_4181 rank: C; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] (db=kegg)	RhASF-10_1_4181 rank: C; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] (db=kegg)		487			RhASF-10_1_4181 rank: C; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28] (db=kegg)	1.0	0.999	11	50	50	50	0	0	1	15	8	26	0	0	1	15	8	26	0	0	1	15	8	26	33989.58	55705.586	60112.76	267215.16	135146.05	327704.34	11812.697	11507.177	12918.254	43925.523	29669.842	44848.312	
RhASF-10_1_4182	RhASF-10_1_4182 rank: D; GMC oxidoreductase [PF00732.24]; GMC oxidoreductase [PF05199.18]; FAD binding domain [PF00890.29]; Thi4 family [PF01946.22] (db=pfam)	RhASF-10_1_4182 rank: D; GMC oxidoreductase [PF00732.24]; GMC oxidoreductase [PF05199.18]; FAD binding domain [PF00890.29]; Thi4 family [PF01946.22] (db=pfam)		502			RhASF-10_1_4182 rank: D; GMC oxidoreductase [PF00732.24]; GMC oxidoreductase [PF05199.18]; FAD binding domain [PF00890.29]; Thi4 family [PF01946.22] (db=pfam)	0.9998	0.999	5	8	8	8	0	0	0	1	3	4	0	0	0	1	3	4	0	0	0	1	3	4	5480.1636	8212.808	0.0	29513.578	46133.438	28333.16	0.0	0.0	0.0	21974.398	21604.104	21052.477	
RhASF-10_1_4185	RhASF-10_1_4185 rank: C; catechol 1,2-dioxygenase [EC:1.13.11.1] (db=kegg)	RhASF-10_1_4185 rank: C; catechol 1,2-dioxygenase [EC:1.13.11.1] (db=kegg)		288			RhASF-10_1_4185 rank: C; catechol 1,2-dioxygenase [EC:1.13.11.1] (db=kegg)	1.0	0.999	8	134	134	134	11	10	9	27	39	38	11	10	9	27	39	38	11	10	9	27	39	38	234119.47	234163.9	243839.3	981273.0	654652.94	1029417.8	83459.64	92977.16	89476.33	344428.72	178622.06	425283.16	
RhASF-10_1_4186	RhASF-10_1_4186 rank: D; Enolase C-terminal domain-like [PF13378.11]; Mandelate racemase / muconate lactonizing enzyme, N-terminal domain [PF02746.21] (db=pfam)	RhASF-10_1_4186 rank: D; Enolase C-terminal domain-like [PF13378.11]; Mandelate racemase / muconate lactonizing enzyme, N-terminal domain [PF02746.21] (db=pfam)		367			RhASF-10_1_4186 rank: D; Enolase C-terminal domain-like [PF13378.11]; Mandelate racemase / muconate lactonizing enzyme, N-terminal domain [PF02746.21] (db=pfam)	1.0	0.999	3	16	16	16	0	0	0	4	9	3	0	0	0	4	9	3	0	0	0	4	9	3	21994.352	8782.235	18920.672	54429.29	57905.15	50995.26	12079.531	0.0	10414.934	23651.885	24715.645	21628.877	
RhASF-10_1_4187	RhASF-10_1_4187 rank: D; LysR substrate binding domain [PF03466.25]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.32] (db=pfam)	RhASF-10_1_4187 rank: D; LysR substrate binding domain [PF03466.25]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.32] (db=pfam)		336			RhASF-10_1_4187 rank: D; LysR substrate binding domain [PF03466.25]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.32] (db=pfam)	1.0	0.999	6	24	24	24	1	0	1	10	5	7	1	0	1	10	5	7	1	0	1	10	5	7	42914.363	46904.973	63561.19	148513.66	141999.95	150284.56	18488.738	28011.262	22840.334	71808.03	64602.63	73015.12	
RhASF-10_1_4188	RhASF-10_1_4188 rank: C; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-] (db=kegg)	RhASF-10_1_4188 rank: C; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-] (db=kegg)		482			RhASF-10_1_4188 rank: C; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-] (db=kegg)	1.0	0.999	12	84	84	84	0	0	0	26	27	31	0	0	0	26	27	31	0	0	0	26	27	31	22980.133	25945.877	23513.65	726720.7	427851.12	852480.44	0.0	0.0	0.0	112986.7	82031.11	130258.41	
RhASF-10_1_4189	RhASF-10_1_4189 rank: C; benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-] (db=kegg)	RhASF-10_1_4189 rank: C; benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-] (db=kegg)		168			RhASF-10_1_4189 rank: C; benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-] (db=kegg)	1.0	0.999	3	8	8	8	0	0	0	3	3	2	0	0	0	3	3	2	0	0	0	3	3	2	0.0	0.0	0.0	151022.16	63985.867	155843.73	0.0	0.0	0.0	73803.98	63426.684	71160.59	
RhASF-10_1_419	RhASF-10_1_419 rank: D; Family of unknown function (DUF6584) [PF20225.3] (db=pfam)	RhASF-10_1_419 rank: D; Family of unknown function (DUF6584) [PF20225.3] (db=pfam)		191			RhASF-10_1_419 rank: D; Family of unknown function (DUF6584) [PF20225.3] (db=pfam)	0.987	0.999	1	9	9	9	3	3	1	1	0	1	3	3	1	1	0	1	3	3	1	1	0	1	15595.95	17633.244	17627.871	14671.068	8335.3	11459.309	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_4190	RhASF-10_1_4190 rank: C; benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-] (db=kegg)	RhASF-10_1_4190 rank: C; benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-] (db=kegg)		894			RhASF-10_1_4190 rank: C; benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-] (db=kegg)	1.0	0.999	26	167	167	167	0	1	1	60	46	59	0	1	1	60	46	59	0	1	1	60	46	59	86704.164	71133.57	85426.336	958447.75	547133.5	938779.25	0.0	0.0	0.0	81666.266	59290.043	83580.59	
RhASF-10_1_4191	RhASF-10_1_4191 rank: D; Bacterial regulatory proteins, luxR family [PF00196.24]; MalT-like TPR region [PF17874.6] (db=pfam)	RhASF-10_1_4191 rank: D; Bacterial regulatory proteins, luxR family [PF00196.24]; MalT-like TPR region [PF17874.6] (db=pfam)		913			RhASF-10_1_4191 rank: D; Bacterial regulatory proteins, luxR family [PF00196.24]; MalT-like TPR region [PF17874.6] (db=pfam)	1.0	0.999	22	79	79	79	1	1	1	24	27	25	1	1	1	24	27	25	1	1	1	24	27	25	19441.54	29563.723	29121.098	359425.84	354057.66	345114.2	6994.483	11338.5	9670.575	51871.707	49203.793	52759.832	
RhASF-10_1_4192	RhASF-10_1_4192 rank: C; MFS transporter, AAHS family, benzoate transport protein (db=kegg)	RhASF-10_1_4192 rank: C; MFS transporter, AAHS family, benzoate transport protein (db=kegg)		453			RhASF-10_1_4192 rank: C; MFS transporter, AAHS family, benzoate transport protein (db=kegg)	0.9859	0.9989	1	2	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0.0	0.0	0.0	8674.66	11636.608	8548.211	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_4194	RhASF-10_1_4194 rank: C; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2] (db=kegg)	RhASF-10_1_4194 rank: C; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2] (db=kegg)		391			RhASF-10_1_4194 rank: C; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2] (db=kegg)	1.0	0.999	9	77	77	77	6	5	5	26	15	20	6	5	5	26	15	20	6	5	5	26	15	20	52650.836	49664.375	55882.703	251285.72	155973.81	238672.84	19578.041	19801.828	20170.729	44896.27	53523.758	46374.234	
RhASF-10_1_4195	RhASF-10_1_4195 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)	RhASF-10_1_4195 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)		259			RhASF-10_1_4195 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)	1.0	0.999	4	22	22	22	0	1	0	11	4	6	0	1	0	11	4	6	0	1	0	11	4	6	46002.14	14566.578	19071.057	178984.6	108644.3	111983.05	29681.92	0.0	25730.957	55226.668	69867.12	45910.375	
RhASF-10_1_4198	RhASF-10_1_4198 rank: D; Dicarboxylate carrier protein MatC N-terminus [PF07158.16] (db=pfam)	RhASF-10_1_4198 rank: D; Dicarboxylate carrier protein MatC N-terminus [PF07158.16] (db=pfam)		456			RhASF-10_1_4198 rank: D; Dicarboxylate carrier protein MatC N-terminus [PF07158.16] (db=pfam)	1.0	0.999	3	23	23	23	0	0	0	7	6	10	0	0	0	7	6	10	0	0	0	7	6	10	0.0	0.0	0.0	142005.27	127248.055	126817.03	0.0	0.0	0.0	55525.12	64841.6	60264.973	
RhASF-10_1_4199	RhASF-10_1_4199 rank: C; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex (db=kegg)	RhASF-10_1_4199 rank: C; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex (db=kegg)		232			RhASF-10_1_4199 rank: C; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex (db=kegg)	1.0	0.999	3	43	43	43	10	6	11	6	3	7	10	6	11	6	3	7	10	6	11	6	3	7	72030.53	82529.14	77172.74	79735.67	72603.766	67597.68	31337.734	35722.29	34060.113	37241.633	38920.9	30657.723	
RhASF-10_1_42	RhASF-10_1_42 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)	RhASF-10_1_42 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)		344			RhASF-10_1_42 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)	1.0	0.999	15	131	131	131	18	25	19	32	20	17	18	25	19	32	20	17	18	25	19	32	20	17	224263.03	193838.64	213630.89	391601.0	358847.22	401339.75	32675.025	32295.463	32241.387	51598.715	46558.297	53813.344	
RhASF-10_1_4200	RhASF-10_1_4200 rank: D; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21] (db=pfam)	RhASF-10_1_4200 rank: D; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21] (db=pfam)		386			RhASF-10_1_4200 rank: D; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21] (db=pfam)	1.0	0.999	9	27	27	27	2	2	3	3	12	5	2	2	3	3	12	5	2	2	3	3	12	5	71562.91	62431.516	64715.387	109341.2	92342.88	100526.016	20649.467	22399.074	23332.129	23564.352	27516.436	21877.977	
RhASF-10_1_4201	RhASF-10_1_4201 rank: D; Thiolase, N-terminal domain [PF00108.28]; Thiolase, C-terminal domain [PF02803.23]; Thiolase C-terminal domain-like [PF22691.1] (db=pfam)	RhASF-10_1_4201 rank: D; Thiolase, N-terminal domain [PF00108.28]; Thiolase, C-terminal domain [PF02803.23]; Thiolase C-terminal domain-like [PF22691.1] (db=pfam)		402			RhASF-10_1_4201 rank: D; Thiolase, N-terminal domain [PF00108.28]; Thiolase, C-terminal domain [PF02803.23]; Thiolase C-terminal domain-like [PF22691.1] (db=pfam)	1.0	0.999	5	18	18	18	3	5	2	5	3	0	3	5	2	5	3	0	3	5	2	5	3	0	53872.355	55826.7	57627.617	57313.434	32688.02	52696.766	24338.865	24918.545	25544.281	25933.727	23126.568	23709.758	
